,pressure_Pa,fugacity_Pa,p/p0,uptake
0,1.0,0.9644947013479892,2.2310562195928443e-05,0.11697980538374682
1,226.2302506155525,218.19787800332807,0.005047324076958763,3.284030029578665
2,451.46050123110507,435.43126130530817,0.0100723375917216,3.6120927908162037
3,676.6907518466576,652.6646446072883,0.015097351106484434,3.882960105985609
4,901.92100246221,869.8980279092683,0.020122364621247266,4.085826413293017
5,1127.1512530777625,1087.1314112112484,0.0251473781360101,4.197973432551755
6,1352.3815036933152,1304.3647945132286,0.03017239165077294,4.272601436279208
7,1577.6117543088676,1521.5981778152086,0.035197405165535774,4.343036308544693
8,1802.84200492442,1738.8315611171886,0.040222418680298605,4.425250067058795
9,2028.0722555399725,1956.0649444191686,0.045247432195061436,4.523626103646321
10,2253.302506155525,2173.298327721149,0.050272445709824275,4.632127329167768
11,2478.5327567710774,2390.5317110231285,0.055297459224587106,4.739177784847984
12,2703.7630073866303,2607.765094325109,0.06032247273934995,4.835428978144474
13,2928.9932580021828,2824.998477627089,0.06534748625411278,4.917565739643988
14,3154.223508617735,3042.231860929069,0.07037249976887562,4.986936128873285
15,3379.4537592332877,3259.4652442310494,0.07539751328363845,5.046800108053966
16,3604.68400984884,3476.698627533029,0.08042252679840128,5.100607516300137
17,3829.9142604643926,3693.9320108350094,0.08544754031316412,5.151397998719982
18,4055.144511079945,3911.165394136989,0.09047255382792695,5.201758809678141
19,4280.374761695498,4128.39877743897,0.0954975673426898,5.253943610021136
20,4505.60501231105,4345.632160740949,0.10052258085745262,5.309980084967215
21,4730.835262926604,4562.86554404293,0.10554759437221548,5.3717109935810825
22,4956.065513542155,4780.0989273449095,0.11057260788697829,5.4407544877839795
23,5181.295764157708,4997.33231064689,0.11559762140174112,5.518377215628067
24,5406.526014773261,5214.56569394887,0.12062263491650398,5.605276506759366
25,5631.756265388813,5431.79907725085,0.1256476484312668,5.701291556583292
26,5856.9865160043655,5649.03246055283,0.13067266194602964,5.805124325055913
27,6082.2167666199175,5866.26584385481,0.13569767546079245,5.914225282689018
28,6307.44701723547,6083.499227156791,0.14072268897555532,6.025008276059771
29,6532.677267851022,6300.73261045877,0.14574770249031813,6.133431225979201
30,6757.907518466575,6517.96599376075,0.15077271600508096,6.235765247665793
31,6983.137769082127,6735.19937706273,0.1557977295198438,6.329247097149431
32,7208.36801969768,6952.432760364711,0.16082274303460664,6.412385984910977
33,7433.598270313233,7169.666143666691,0.16584775654936948,6.484900156939595
34,7658.828520928785,7386.89952696867,0.17087277006413232,6.5474206700788145
35,7884.058771544338,7604.132910270651,0.17589778357889516,6.60113446697792
36,8109.28902215989,7821.366293572631,0.18092279709365797,6.647483031230368
37,8334.519272775442,8038.59967687461,0.1859478106084208,6.687959892866306
38,8559.749523390996,8255.833060176592,0.19097282412318367,6.724001780080818
39,8784.979774006548,8473.06644347857,0.19599783763794648,6.756948937982898
40,9010.2100246221,8690.29982678055,0.20102285115270932,6.78804891235993
41,9235.440275237654,8907.533210082533,0.20604786466747216,6.818483774137207
42,9460.670525853206,9124.766593384511,0.211072878182235,6.849406936677106
43,9685.900776468758,9341.999976686491,0.2160978916969978,6.881979905508917
44,9911.13102708431,9559.233359988471,0.22112290521176065,6.917401080217026
45,10136.361277699863,9776.466743290452,0.2261479187265235,6.956918564231201
46,10361.591528315415,9993.700126592432,0.23117293224128632,7.001817767657664
47,10586.821778930967,10210.933509894412,0.23619794575604916,7.053373895004758
48,10812.052029546521,10428.166893196392,0.24122295927081203,7.1127613891755
49,11037.282280162073,10645.400276498372,0.24624797278557484,7.1809197162540785
50,11262.512530777625,10862.63365980035,0.2512729863003377,7.25838938724137
51,11487.742781393177,11079.867043102331,0.2562979998151005,7.345152379277899
52,11712.973032008731,11297.100426404313,0.26132301332986335,7.440529777428417
53,11938.203282624283,11514.333809706292,0.26634802684462616,7.543193695437993
54,12163.433533239835,11731.567193008272,0.271373040359389,7.651328869702805
55,12388.663783855387,11948.800576310252,0.27639805387415184,7.762932815521073
56,12613.89403447094,12166.033959612232,0.2814230673889147,7.876191450289807
57,12839.124285086493,12383.267342914212,0.2864480809036775,7.989837670310223
58,13064.354535702045,12600.500726216193,0.2914730944184403,8.103409646931455
59,13289.584786317599,12817.734109518173,0.2964981079332032,8.217365304772041
60,13514.81503693315,13034.967492820153,0.301523121447966,8.333055576818923
61,13740.045287548703,13252.200876122133,0.3065481349627288,8.452593190377907
62,13965.275538164255,13469.434259424112,0.3115731484774917,8.578677935493783
63,14190.505788779808,13686.667642726094,0.31659816199225455,8.714475814166834
64,14415.73603939536,13903.901026028072,0.32162317550701736,8.863729511809881
65,14640.966290010912,14121.134409330052,0.32664818902178017,9.031423655991182
66,14866.196540626466,14338.367792632034,0.33167320253654303,9.225522440464045
67,15091.426791242018,14555.601175934013,0.33669821605130584,9.460436757193994
68,15316.65704185757,14772.834559235993,0.3417232295660687,9.763105820961622
69,15541.887292473122,14990.067942537973,0.3467482430808315,10.1810642632746
70,15767.117543088676,15207.301325839953,0.3517732565955944,50.36493889761372
71,15992.347793704228,15424.534709141933,0.3567982701103572,51.14504883556048
72,16217.57804431978,15641.768092443914,0.36182328362512,51.123345038482306
73,16442.808294935334,15859.001475745894,0.3668482971398829,51.26577209910499
74,16668.038545550884,16076.234859047872,0.3718733106546457,51.35810409556245
75,16893.268796166438,16293.468242349854,0.37689832416940855,51.42534126887597
76,17118.49904678199,16510.701625651836,0.3819233376841714,51.479930963927565
77,17343.72929739754,16727.935008953813,0.38694835119893417,51.529006382283306
78,17568.959548013096,16945.168392255793,0.39197336471369704,51.57735971083947
79,17794.18979862865,17162.401775557777,0.3969983782284599,51.62875031765083
80,18019.4200492442,17379.635158859754,0.4020233917432227,51.68650446538431
81,18244.650299859753,17596.868542161734,0.4070484052579855,51.75377265013054
82,18469.88055047531,17814.101925463718,0.4120734187727485,51.83357856203133
83,18695.110801090857,18031.335308765694,0.4170984322875112,51.92870211661366
84,18920.34105170641,18248.568692067674,0.42212344580227407,52.041414313970655
85,19145.571302321965,18465.802075369655,0.42714845931703693,52.173099958194946
86,19370.801552937515,18683.035458671635,0.4321734728317997,52.323852978411075
87,19596.03180355307,18900.268841973615,0.43719848634656255,52.4921847222142
88,19821.26205416862,19117.50222527559,0.44222349986132536,52.675005835466806
89,20046.492304784173,19334.735608577575,0.44724851337608823,52.86798412808334
90,20271.722555399727,19551.968991879556,0.4522735268908511,53.066241704868155
91,20496.952806015277,19769.202375181532,0.45729854040561385,53.26519947348957
92,20722.18305663083,19986.435758483516,0.4623235539203767,53.46130371606557
93,20947.413307246385,20203.669141785496,0.4673485674351396,53.65242749149701
94,21172.643557861935,20420.902525087473,0.4723735809499024,53.837886060613776
95,21397.87380847749,20638.135908389457,0.47739859446466526,54.018146198813554
96,21623.104059093042,20855.369291691437,0.4824236079794281,54.19437795254444
97,21848.334309708593,21072.602674993414,0.4874486214941909,54.36799067860154
98,22073.564560324146,21289.836058295397,0.49247363500895375,54.540248841761375
99,22298.794810939697,21507.069441597374,0.49749864852371656,54.71201297021921
100,22524.02506155525,21724.302824899354,0.5025236620384794,54.88361447308707
101,22749.255312170804,21941.536208201338,0.5075486755532422,55.0548506418122
102,22974.485562786354,22158.769591503315,0.512573689068005,55.225073060385135
103,23199.71581340191,22376.002974805295,0.5175987025827679,55.393335125523045
104,23424.946064017462,22593.23635810728,0.5226237160975308,55.55856184321124
105,23650.176314633012,22810.469741409255,0.5276487296122936,55.7197083381216
106,23875.406565248566,23027.703124711235,0.5326737431270564,55.87588240960779
107,24100.63681586412,23244.93650801322,0.5376987566418193,56.02641879240965
108,24325.86706647967,23462.169891315196,0.542723770156582,56.17090507221832
109,24551.097317095224,23679.403274617176,0.5477487836713449,56.3091683791788
110,24776.327567710774,23896.636657919156,0.5527737971861078,56.44123655072116
111,25001.557818326328,24113.870041221136,0.5577988107008706,56.56728771681321
112,25226.78806894188,24331.103424523117,0.5628238242156335,56.6875996372261
113,25452.018319557432,24548.336807825097,0.5678488377303962,56.8025062785843
114,25677.248570172986,24765.570191127077,0.5728738512451591,56.91236535594546
115,25902.47882078854,24982.803574429057,0.5778988647599219,57.017537595668074
116,26127.709071404086,25200.036957731034,0.5829238782746846,57.11837652028628
117,26352.939322019643,25417.270341033018,0.5879488917894476,57.21522651944692
118,26578.169572635197,25634.503724334998,0.5929739053042105,57.30842663010295
119,26803.399823250747,25851.737107636975,0.5979989188189733,57.39831756311931
120,27028.6300738663,26068.97049093896,0.6030239323337361,57.485249878216386
121,27253.860324481855,26286.20387424094,0.608048945848499,57.56959167279908
122,27479.090575097405,26503.437257542915,0.6130739593632617,57.65173461075067
123,27704.32082571296,26720.6706408449,0.6180989728780246,57.732097513296736
124,27929.55107632851,26937.904024146876,0.6231239863927874,57.81112703845457
125,28154.781326944063,27155.137407448856,0.6281489999075502,57.889295186094195
126,28380.011577559617,27372.37079075084,0.6331740134223132,57.96709350063781
127,28605.241828175167,27589.604174052816,0.6381990269370759,58.04502393509594
128,28830.47207879072,27806.837557354796,0.6432240404518388,58.123586428381486
129,29055.702329406275,28024.07094065678,0.6482490539666016,58.20326337416363
130,29280.932580021825,28241.304323958757,0.6532740674813644,58.28450135892556
131,29506.16283063738,28458.537707260737,0.6582990809961273,58.36769083925737
132,29731.393081252932,28675.77109056272,0.6633240945108901,58.45314480871013
133,29956.623331868483,28893.004473864698,0.668349108025653,58.541077934538556
134,30181.853582484036,29110.237857166678,0.6733741215404158,58.631588048920015
135,30407.083833099587,29327.471240468658,0.6783991350551786,58.72464214971493
136,30632.31408371514,29544.704623770638,0.6834241485699415,58.820069083229235
137,30857.544334330694,29761.93800707262,0.6884491620847043,58.917560743462644
138,31082.774584946244,29979.1713903746,0.6934741755994671,59.01668288902431
139,31308.0048355618,30196.40477367658,0.6984991891142299,59.11689560229785
140,31533.235086177352,30413.63815697856,0.7035242026289928,59.21758215464225
141,31758.465336792902,30630.87154028054,0.7085492161437555,59.31808383596778
142,31983.695587408456,30848.10492358252,0.7135742296585185,59.417737417832946
143,32208.92583802401,31065.3383068845,0.7185992431732813,59.51591155197776
144,32434.15608863956,31282.57169018648,0.7236242566880441,59.612038643289004
145,32659.386339255114,31499.80507348846,0.728649270202807,59.705639513476946
146,32884.61658987067,31717.03845679044,0.7336742837175698,59.7963392993263
147,33109.84684048622,31934.27184009242,0.7386992972323327,59.88387425625138
148,33335.07709110177,32151.505223394397,0.7437243107470954,59.96809022733813
149,33560.30734171732,32368.738606696377,0.7487493242618583,60.04893432406343
150,33785.537592332876,32585.971989998357,0.7537743377766212,60.12644178101612
151,34010.76784294843,32803.20537330034,0.758799351291384,60.20072001459033
152,34235.99809356398,33020.43875660232,0.7638243648061469,60.271931717241735
153,34461.22834417954,33237.6721399043,0.7688493783209097,60.3402784589232
154,34686.45859479508,33454.905523206275,0.7738743918356724,60.40598584583074
155,34911.68884541064,33672.13890650826,0.7788994053504353,60.46929087836032
156,35136.91909602619,33889.37228981024,0.7839244188651981,60.53043180200578
157,35362.149346641745,34106.60567311222,0.7889494323799611,60.589640477105455
158,35587.3795972573,34323.8390564142,0.7939744458947239,60.64713710703372
159,35812.609847872845,34541.072439716176,0.7989994594094866,60.70312704910186
160,36037.8400984884,34758.305823018156,0.8040244729242494,60.75779937335414
161,36263.070349103946,34975.539206320136,0.8090494864390122,60.811326816198466
162,36488.30059971951,35192.77258962212,0.8140744999537751,60.863866783887175
163,36713.53085033506,35410.005972924104,0.819099513468538,60.91556308610662
164,36938.761100950614,35627.239356226084,0.8241245269833009,60.96654811319933
165,37163.99135156616,35844.47273952806,0.8291495404980636,61.01694520786234
166,37389.221602181715,36061.70612283004,0.8341745540128265,61.06687102009081
167,37614.45185279727,36278.93950613202,0.8391995675275893,61.11643767018995
168,37839.68210341282,36496.172889434005,0.8442245810423522,61.16575457949028
169,38064.912354028376,36713.406272735985,0.849249594557115,61.21492985991782
170,38290.14260464392,36930.63965603796,0.8542746080718777,61.26407118304042
171,38515.37285525948,37147.87303933994,0.8592996215866406,61.3132860766591
172,38740.60310587503,37365.10642264192,0.8643246351014034,61.36268162240314
173,38965.833356490584,37582.3398059439,0.8693496486161664,61.41236355242929
174,39191.06360710614,37799.573189245886,0.8743746621309292,61.462434767272065
175,39416.29385772169,38016.80657254787,0.8793996756456921,61.51299332099174
176,39641.52410833724,38234.03995584984,0.8844246891604548,61.564129944060745
177,39866.75435895279,38451.27333915182,0.8894497026752176,61.61592519934763
178,40091.984609568346,38668.5067224538,0.8944747161899805,61.66844639126955
179,40317.2148601839,38885.74010575578,0.8994997297047433,61.721744371639545
180,40542.445110799454,39102.97348905777,0.9045247432195063,61.77585040653347
181,40767.675361415,39320.20687235974,0.909549756734269,61.83077328408233
182,40992.905612030554,39537.44025566172,0.9145747702490318,61.88649685094791
183,41218.13586264611,39754.6736389637,0.9195997837637947,61.94297816270247
184,41443.36611326166,39971.90702226568,0.9246247972785575,62.00014641783244
185,41668.596363877215,40189.14040556766,0.9296498107933204,62.05790281581499
186,41893.82661449278,40406.37378886965,0.9346748243080835,62.116121435742485
187,42119.056865108316,40623.60717217162,0.9396998378228459,62.174651176073034
188,42344.28711572387,40840.8405554736,0.9447248513376089,62.23331873092847
189,42569.51736633942,41058.07393877558,0.9497498648523717,62.291932509927705
190,42794.74761695498,41275.30732207756,0.9547748783671346,62.35028734296923
191,43019.97786757053,41492.54070537954,0.9597998918818974,62.40816975535066
192,43245.208118186085,41709.77408868152,0.9648249053966603,62.46536355845441
193,43470.43836880163,41927.0074719835,0.969849918911423,62.52165548104043
194,43695.668619417185,42144.24085528548,0.9748749324261858,62.5768405686105
195,43920.89887003274,42361.47423858746,0.9798999459409488,62.63072710173913
196,44146.12912064829,42578.70762188944,0.9849249594557116,62.68314082695171
197,44371.35937126385,42795.941005191424,0.9899499729704745,62.733928349080905
198,44596.58962187939,43013.1743884934,0.9949749864852372,62.78295959677183
199,44821.81987249495,43230.407771795384,1.0,62.830129335661866
